outcome;exposure;model;sex;N0;personyears0;cases0;N1;personyears1;cases1;estimate;se;HR;CI_left;CI_right;pval
D00;D61;sex-interaction time-comorbidity-adjusted;men;1743727;22995127.6629538;33377;36622;414055.370491804;1534;0.12051524;0.02839465;1.12807793274246;1.06701256541464;1.1926380846752;2.19282793555e-05
D00;D61;sex-interaction time-comorbidity-adjusted;women;1813826;24170423.1443896;47366;54310;634657.852533874;2409;-0.21753282;0.0232312;0.804501200757129;0.768691826694191;0.841978748236577;7.69033840455122e-21
D00;D61;sex-interaction time-number_como-adjusted;men;1743727;22995127.6629538;33377;36622;414055.370491804;1534;0.0980343;0.02765134;1.10300061738086;1.0448137809357;1.16442794318141;0.000392058630330084
D00;D61;sex-interaction time-number_como-adjusted;women;1813826;24170423.1443896;47366;54310;634657.852533874;2409;-0.25139751;0.02266727;0.777713161347186;0.743917942308483;0.813043652981049;1.39083170119046e-28
D00;D62;sex-interaction crude;men;1771473;23382755.8350925;34792;2405;26427.1983531702;119;2.3059833;0.09196396;10.0340398745725;8.37907268724513;12.0158828980887;9.35412999879215e-139
D00;D62;sex-interaction crude;women;1852286;24726955.7335804;49562;7735;78125.2633430648;213;1.8559892;0.06892983;6.39802404675336;5.58949652339518;7.32350606740687;1.09642890675354e-159
D00;D62;sex-interaction kessler-adjusted;men;1771473;23382755.8350925;34792;2405;26427.1983531702;119;0.66516535;0.09320413;1.94481206942779;1.62010119280777;2.33460354339778;9.56322243835548e-13
D00;D62;sex-interaction kessler-adjusted;women;1852286;24726955.7335804;49562;7735;78125.2633430648;213;0.32997119;0.07052066;1.39092805524926;1.21137155747269;1.59709945552613;2.88177350109365e-06
D00;D62;sex-interaction time-adjusted;men;1771473;23382755.8350925;34792;2405;26427.1983531702;119;2.3064005;0.09196413;10.0382269493712;8.38256637266468;12.0209009755865;8.35648823956255e-139
D00;D62;sex-interaction time-adjusted;women;1852286;24726955.7335804;49562;7735;78125.2633430648;213;1.8589941;0.06895158;6.41727838340158;5.60607867392425;7.34585870897995;4.25459739703677e-160
D00;D62;sex-interaction time-comorbidity-adjusted;men;1771473;23382755.8350925;34792;2405;26427.1983531702;119;0.54214634;0.09300336;1.71969395181195;1.43313321086779;2.06355366372946;5.56537147047818e-09
D00;D62;sex-interaction time-comorbidity-adjusted;women;1852286;24726955.7335804;49562;7735;78125.2633430648;213;0.12853913;0.07029231;1.137165917723;0.990811211338771;1.30513897060521;0.0674539822915074
D00;D62;sex-interaction time-number_como-adjusted;men;1771473;23382755.8350925;34792;2405;26427.1983531702;119;0.7896471;0.09284162;2.20261898484472;1.83616814185049;2.64220377307549;1.81105265711805e-17
D00;D62;sex-interaction time-number_como-adjusted;women;1852286;24726955.7335804;49562;7735;78125.2633430648;213;0.30126182;0.07009907;1.35156316148437;1.17806135445389;1.55061786262263;1.72612315326314e-05
D00;D70;sex-interaction crude;men;1771057;23370783.8005465;34480;4265;38399.2328991692;431;2.7465222;0.0485261;15.588324428993;14.1740494857973;17.1437145571578;0
D00;D70;sex-interaction crude;women;1855745;24770916.7499588;49381;3760;34164.2469645932;394;2.4396073;0.05062382;11.468536164227;10.3852490219106;12.6648211778735;0
D00;D70;sex-interaction kessler-adjusted;men;1771057;23370783.8005465;34480;4265;38399.2328991692;431;1.5299399;0.05032317;4.61789927821304;4.18416975857241;5.09658904255271;5.1222326828514e-203
D00;D70;sex-interaction kessler-adjusted;women;1855745;24770916.7499588;49381;3760;34164.2469645932;394;1.2658203;0.05152805;3.54600032746597;3.2053688764514;3.92283035340047;2.94268728943659e-133
D00;D70;sex-interaction time-adjusted;men;1771057;23370783.8005465;34480;4265;38399.2328991692;431;2.7473413;0.04852841;15.6010980562576;14.1855999802027;17.1578404086288;0
D00;D70;sex-interaction time-adjusted;women;1855745;24770916.7499588;49381;3760;34164.2469645932;394;2.4401621;0.05062484;11.4749006734425;10.3909915833598;12.6718749032802;0
D00;D70;sex-interaction time-comorbidity-adjusted;men;1771057;23370783.8005465;34480;4265;38399.2328991692;431;1.6054357;0.0504128;4.98002892872195;4.51149429380319;5.4972225422013;1.50512664814715e-222
D00;D70;sex-interaction time-comorbidity-adjusted;women;1855745;24770916.7499588;49381;3760;34164.2469645932;394;1.3091288;0.05163584;3.70294629973713;3.34653142287886;4.09732034936079;8.30543711538221e-142
D00;D70;sex-interaction time-number_como-adjusted;men;1771057;23370783.8005465;34480;4265;38399.2328991692;431;1.6987228;0.04894509;5.46696052887887;4.9668815397278;6.01738881534861;6.24153244096009e-264
D00;D70;sex-interaction time-number_como-adjusted;women;1855745;24770916.7499588;49381;3760;34164.2469645932;394;1.3772726;0.05100112;3.96407525143614;3.5869858065512;4.38080701918278;1.29969208060545e-160
D00;D81;sex-interaction crude;men;1772510;23395937.0224044;34831;1741;13246.0110412457;80;2.8031442;0.11215756;16.4964334005714;13.2410178150954;20.552220285456;7.30019442299166e-138
D00;D81;sex-interaction crude;women;1857497;24799420.1773411;49747;735;5660.81958230409;28;2.5781776;0.18917122;13.1731095965531;9.09212652422678;19.0858338784013;2.69966038505414e-42
D00;D81;sex-interaction kessler-adjusted;men;1772510;23395937.0224044;34831;1741;13246.0110412457;80;1.1067617;0.11428518;3.02454812451853;2.41757957305133;3.78390496821688;3.51918127707588e-22
D00;D81;sex-interaction kessler-adjusted;women;1857497;24799420.1773411;49747;735;5660.81958230409;28;0.82729193;0.19062103;2.28711667418809;1.57409668829453;3.32311396132639;1.42494078157539e-05
D00;D81;sex-interaction time-adjusted;men;1772510;23395937.0224044;34831;1741;13246.0110412457;80;2.8099003;0.1122253;16.6082622924896;13.3290085468763;20.6942906072915;2.35731268612767e-138
D00;D81;sex-interaction time-adjusted;women;1857497;24799420.1773411;49747;735;5660.81958230409;28;2.5839459;0.18920059;13.249315622948;9.1441977983237;19.1973498767353;1.82939910794043e-42
D00;D81;sex-interaction time-comorbidity-adjusted;men;1772510;23395937.0224044;34831;1741;13246.0110412457;80;1.2216369;0.11420461;3.39273676158541;2.71230812091573;4.24386250391303;1.0522431087262e-26
D00;D81;sex-interaction time-comorbidity-adjusted;women;1857497;24799420.1773411;49747;735;5660.81958230409;28;0.89466746;0.19047976;2.44652208772057;1.68427295607557;3.55374127697866;2.64118817952044e-06
D00;D81;sex-interaction time-number_como-adjusted;men;1772510;23395937.0224044;34831;1741;13246.0110412457;80;1.6301073;0.11239942;5.10442239367627;4.0951710419422;6.36240286576814;1.16292064155683e-47
D00;D81;sex-interaction time-number_como-adjusted;women;1857497;24799420.1773411;49747;735;5660.81958230409;28;1.3359795;0.18932112;3.80371986594064;2.62456960680187;5.51263139718425;1.70521622343805e-12
D00;D82;sex-interaction crude;men;1773228;23406204.7960551;34887;347;2978.23739052325;24;3.0077855;0.2042878;20.2425231862154;13.5635869181383;30.2102789931258;4.56980809668525e-49
D00;D82;sex-interaction crude;women;1857764;24803815.6786661;49768;142;1265.3182573546;7;2.5840504;0.3780485;13.250700248776;6.31601805871542;27.7993279073402;8.18706158790932e-12
D00;D82;sex-interaction kessler-adjusted;men;1773228;23406204.7960551;34887;347;2978.23739052325;24;1.1467407;0.20668018;3.14791616812862;2.09940714062197;4.72008311766996;2.88324503020942e-08
D00;D82;sex-interaction kessler-adjusted;women;1857764;24803815.6786661;49768;142;1265.3182573546;7;0.70486123;0.37931213;2.0235658552037;0.962157727650746;4.25587058407192;0.0631318499958049
D00;D82;sex-interaction time-adjusted;men;1773228;23406204.7960551;34887;347;2978.23739052325;24;3.0106788;0.20429832;20.3011756872749;13.6026067979998;30.2984376749171;3.74765036321286e-49
D00;D82;sex-interaction time-adjusted;women;1857764;24803815.6786661;49768;142;1265.3182573546;7;2.5879055;0.37805872;13.3018816145594;6.34028693149525;27.9072629361312;7.63437757870513e-12
D00;D82;sex-interaction time-comorbidity-adjusted;men;1773228;23406204.7960551;34887;347;2978.23739052325;24;1.3390187;0.20656785;3.81529771614658;2.54505727239203;5.71951634280987;9.03814067075892e-11
D00;D82;sex-interaction time-comorbidity-adjusted;women;1857764;24803815.6786661;49768;142;1265.3182573546;7;0.89007686;0.37927048;2.43531682254777;1.15803010798607;5.12142817814847;0.0189347595846502
D00;D82;sex-interaction time-number_como-adjusted;men;1773228;23406204.7960551;34887;347;2978.23739052325;24;1.9584053;0.20438203;7.08801479052533;4.74847674860855;10.5802252660135;9.51083674933126e-22
D00;D82;sex-interaction time-number_como-adjusted;women;1857764;24803815.6786661;49768;142;1265.3182573546;7;1.4949539;0.37808848;4.45913098217118;2.12530239595405;9.35577410255212;7.6862167109386e-05
D00;D91;sex-interaction crude;men;1769481;23354946.8535594;34747;6773;54236.1798862192;164;2.1535711;0.07864581;8.61557059051813;7.38483183720582;10.0514213778342;4.35210950640214e-165
D00;D91;sex-interaction crude;women;1855168;24765149.5279213;49641;4987;39931.469002171;134;1.7285128;0.08659754;5.6322713627417;4.75304155479732;6.67414335385774;1.21980015001645e-88
D00;D91;sex-interaction kessler-adjusted;men;1769481;23354946.8535594;34747;6773;54236.1798862192;164;0.77126738;0.08022621;2.16250523363715;1.84785757008393;2.53073016081844;7.00160862733162e-22
D00;D91;sex-interaction kessler-adjusted;women;1855168;24765149.5279213;49641;4987;39931.469002171;134;0.46219108;0.08751733;1.58754862303639;1.33731017592923;1.88461186930959;1.28384077976514e-07
D00;D91;sex-interaction time-adjusted;men;1769481;23354946.8535594;34747;6773;54236.1798862192;164;2.1613107;0.07872707;8.68251037007082;7.44102403280584;10.1311306070276;6.36101971067953e-166
D00;D91;sex-interaction time-adjusted;women;1855168;24765149.5279213;49641;4987;39931.469002171;134;1.7327189;0.08661867;5.65601115028179;4.77287775733887;6.70255216214637;5.08392575130535e-89
D00;D91;sex-interaction time-comorbidity-adjusted;men;1769481;23354946.8535594;34747;6773;54236.1798862192;164;0.83520184;0.07996136;2.30527929890603;1.97088061240891;2.69641530415648;1.54344789735195e-25
D00;D91;sex-interaction time-comorbidity-adjusted;women;1855168;24765149.5279213;49641;4987;39931.469002171;134;0.44144245;0.08757632;1.55494853714509;1.30969726737696;1.84612506523138;4.63929151758178e-07
D00;D91;sex-interaction time-number_como-adjusted;men;1769481;23354946.8535594;34747;6773;54236.1798862192;164;1.0401647;0.07904488;2.82968302476873;2.42356496456806;3.30385450265467;1.50740493025766e-39
D00;D91;sex-interaction time-number_como-adjusted;women;1855168;24765149.5279213;49641;4987;39931.469002171;134;0.46505796;0.08695888;1.59210646470362;1.34261833271264;1.88795500045773;8.89209037655632e-08
D00;D92;sex-interaction crude;men;1772181;23387201.6917509;34840;3819;21981.3416947378;71;2.5827609;0.11946264;13.2336244827715;10.4710931587716;16.724979359419;1.1692976742029e-103
D00;D92;sex-interaction crude;women;1857308;24791873.7444569;49740;2618;13207.2524665021;35;2.3165417;0.16949527;10.1405445512484;7.27422352389123;14.1363051957531;1.59206117878207e-42
D00;D92;sex-interaction kessler-adjusted;men;1772181;23387201.6917509;34840;3819;21981.3416947378;71;1.1971315;0.12094322;3.3106068137385;2.61192407865187;4.19618531976198;4.2343803078234e-23
D00;D92;sex-interaction kessler-adjusted;women;1857308;24791873.7444569;49740;2618;13207.2524665021;35;1.0723282;0.17045974;2.92217499409396;2.09223578709084;4.08133096125903;3.15833230004602e-10
D00;D92;sex-interaction time-adjusted;men;1772181;23387201.6917509;34840;3819;21981.3416947378;71;2.6076443;0.11991492;13.5670532708871;10.7254066007897;17.1615810296213;7.57228706372204e-105
D00;D92;sex-interaction time-adjusted;women;1857308;24791873.7444569;49740;2618;13207.2524665021;35;2.3445067;0.1698995;10.4281272633455;7.47459396702387;14.5487284928507;2.5707617958119e-43
D00;D92;sex-interaction time-comorbidity-adjusted;men;1772181;23387201.6917509;34840;3819;21981.3416947378;71;1.1955927;0.12091544;3.30551636956574;2.60804993940304;4.18950507978695;4.70053668891234e-23
D00;D92;sex-interaction time-comorbidity-adjusted;women;1857308;24791873.7444569;49740;2618;13207.2524665021;35;1.0478589;0.17029851;2.85153914676009;2.04230680094832;3.98141723943219;7.59965455565997e-10
D00;D92;sex-interaction time-number_como-adjusted;men;1772181;23387201.6917509;34840;3819;21981.3416947378;71;1.4423489;0.12028912;4.2306214620113;3.34205723857252;5.35543130388616;3.9760532424015e-33
D00;D92;sex-interaction time-number_como-adjusted;women;1857308;24791873.7444569;49740;2618;13207.2524665021;35;1.1420747;0.17005763;3.1332622055694;2.24513997721658;4.37270377280471;1.87024602455606e-11
D01;D02;sex-interaction crude;men;1779768;23536308.5064526;11986;7468;25291.5320607831;236;1.192931;0.0658018;3.29672977547111;2.89782901720069;3.75054123206232;1.87621681234834e-73
D01;D02;sex-interaction crude;women;1866602;24969593.9611947;21447;8905;33288.7875290067;341;0.85198478;0.0546643;2.34429514760096;2.10611437374897;2.60941181901855;9.09717865996558e-55
D01;D02;sex-interaction kessler-adjusted;men;1779768;23536308.5064526;11986;7468;25291.5320607831;236;0.99460392;0.06605135;2.70365326619207;2.37535203762302;3.07732953600671;3.05713433334696e-51
D01;D02;sex-interaction kessler-adjusted;women;1866602;24969593.9611947;21447;8905;33288.7875290067;341;0.61635549;0.0550065;1.85216549058667;1.66286951096256;2.06301034561298;3.84748430059939e-29
D01;D02;sex-interaction time-adjusted;men;1779768;23536308.5064526;11986;7468;25291.5320607831;236;1.1929323;0.0658018;3.29673406122261;2.89783278438086;3.75054610776909;1.8755429055133e-73
D01;D02;sex-interaction time-adjusted;women;1866602;24969593.9611947;21447;8905;33288.7875290067;341;0.85198504;0.0546643;2.34429575711778;2.10611492133878;2.60941249746571;9.09650155183231e-55
D01;D02;sex-interaction time-comorbidity-adjusted;men;1779768;23536308.5064526;11986;7468;25291.5320607831;236;1.0370964;0.06600055;2.82101401470679;2.47870860072996;3.21059122029452;1.22334963726798e-55
D01;D02;sex-interaction time-comorbidity-adjusted;women;1866602;24969593.9611947;21447;8905;33288.7875290067;341;0.64664858;0.05499163;1.90913179285357;1.71406366869506;2.12639954340734;6.34543207976017e-32
D01;D02;sex-interaction time-number_como-adjusted;men;1779768;23536308.5064526;11986;7468;25291.5320607831;236;1.0109945;0.06598907;2.74833287341778;2.4149010167866;3.1278025602721;5.56703873172406e-53
D01;D02;sex-interaction time-number_como-adjusted;women;1866602;24969593.9611947;21447;8905;33288.7875290067;341;0.63949314;0.05494596;1.89551987257498;1.70199490618175;2.1110495538363;2.62336456069221e-31
D01;D10;sex-interaction crude;men;1736605;22880568.2161539;11971;68765;681031.822359459;251;0.49277739;0.06387431;1.6368561002923;1.44424406007686;1.85515590275062;1.21174128610249e-14
D01;D10;sex-interaction crude;women;1841758;24570614.6230556;21460;41604;432268.12566809;328;0.34694162;0.05568386;1.41473413078096;1.268459611378;1.57787653847508;4.64771352592063e-10
D01;D10;sex-interaction kessler-adjusted;men;1736605;22880568.2161539;11971;68765;681031.822359459;251;0.08787111;0.06540612;1.09184738474916;0.960479606116933;1.2411827424459;0.179120081393216
D01;D10;sex-interaction kessler-adjusted;women;1841758;24570614.6230556;21460;41604;432268.12566809;328;-0.08970568;0.05810859;0.914200213085868;0.815791538979296;1.02447989427782;0.122646638774635
D01;D10;sex-interaction time-adjusted;men;1736605;22880568.2161539;11971;68765;681031.822359459;251;0.49275327;0.06387432;1.6368166197993;1.44420919702426;1.85511119328939;1.21534558016821e-14
D01;D10;sex-interaction time-adjusted;women;1841758;24570614.6230556;21460;41604;432268.12566809;328;0.34696796;0.05568386;1.41477139536874;1.26849302304419;1.57791810029047;4.63369966516177e-10
D01;D10;sex-interaction time-comorbidity-adjusted;men;1736605;22880568.2161539;11971;68765;681031.822359459;251;0.15766118;0.06536866;1.17076944739434;1.02998162335797;1.33080150933494;0.0158706263191876
D01;D10;sex-interaction time-comorbidity-adjusted;women;1841758;24570614.6230556;21460;41604;432268.12566809;328;-0.08559214;0.05846906;0.917968557534473;0.818575706861531;1.02942985671143;0.143224624211347
D01;D10;sex-interaction time-number_como-adjusted;men;1736605;22880568.2161539;11971;68765;681031.822359459;251;-0.00490085;0.06516238;0.995111139571002;0.87580066269002;1.13067530350657;0.940047781885213
D01;D10;sex-interaction time-number_como-adjusted;women;1841758;24570614.6230556;21460;41604;432268.12566809;328;-0.19172415;0.05785293;0.825534560794373;0.737039487743627;0.924655086191276;0.000919741227449284
D01;D11;sex-interaction crude;men;1744813;22986625.9464181;11999;58328;574974.092095218;223;0.47461425;0.06768151;1.60739402563244;1.40770529455115;1.8354094167577;2.34154707459017e-12
D01;D11;sex-interaction crude;women;1849273;24676680.3981286;21603;31416;326202.350595105;185;0.25313962;0.0739128;1.28806310365116;1.11435213812735;1.4888530314803;0.00061515833684039
D01;D11;sex-interaction kessler-adjusted;men;1744813;22986625.9464181;11999;58328;574974.092095218;223;0.07676887;0.06903102;1.07979247511377;0.943150470796396;1.2362309360115;0.266098440940001
D01;D11;sex-interaction kessler-adjusted;women;1849273;24676680.3981286;21603;31416;326202.350595105;185;-0.16695762;0.07562898;0.846235474036642;0.72965190795033;0.981446727837198;0.0272730144371388
D01;D11;sex-interaction time-adjusted;men;1744813;22986625.9464181;11999;58328;574974.092095218;223;0.47466318;0.0676815;1.60747267734631;1.40777420284823;1.8354991895625;2.32945722197796e-12
D01;D11;sex-interaction time-adjusted;women;1849273;24676680.3981286;21603;31416;326202.350595105;185;0.25319795;0.07391282;1.28813823856328;1.11441709649898;1.48893993717588;0.000613376044883359
